conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.02E+18,Mon Jul 09 00:27:19 +0000 2018,0,Rusia keren. Bisa kalahkan juara pildun tahun 2010 Juara 2014 (🇩🇪) out Juara 2010 (🇪🇸) out Juara 2006 (🇮🇹) out Sisa Juara 2002 (🇧🇷) &amp; Juara 1998 (🇫🇷) yang masih bertahan. Makin seru ini kayaknya bakalan ada juara baru. Atau juara dari negara yang udah lama ga juara,1.02E+18,,,in,"Surabaya, indonesia ",0,1,0,https://twitter.com/ellonhisky/status/1016116553908039681,76928452,ellonhisky
1.02E+18,Mon Jul 09 00:56:38 +0000 2018,0,Sudahlah berhenti bicara geopolitik mari dukung Rusia untuk mengalahkan Arab Saudi pada saat pembukaan piala dunia nanti. Eh loh kok? ,1.02E+18,,,in,"Sumenep, East Java",0,1,2,https://twitter.com/Pro2FMSumenep/status/1016123933005787137,301435534,Pro2FMSumenep
1.02E+18,Mon Jul 09 02:03:56 +0000 2018,0,Edisi hari lebaran Indukan PALAMAS VS DAKGREEN+ telur 3 terpantau menetas 1 minus diuntal KING COBRA Rp. 00 Minat cod stadion Rusia sambil live piala dunia,1.02E+18,,rizkidwika,in,Dapil Jabar VI : Bekasi-Depok,0,1,0,https://twitter.com/rizkidwika/status/1016140869693390848,41284868,rizkidwika
1.02E+18,Mon Jul 09 02:39:52 +0000 2018,0,@richardo_kazvma @BadjaNuswantara Benar. Dan negara negara yang lagi fighting di Rusia untuk mendapat piala dunia juga buat apa? Lebih baik piala akhirat ,1.02E+18,,Riansiger1,in,wherever carmen sandiego is,0,0,0,https://twitter.com/masliliks/status/1016149912008851456,10375402,masliliks
1.02E+18,Mon Jul 09 03:42:45 +0000 2018,0,Karena hembusan nafas pun kita tak pernah tahu bila akan berhenti. Sebelum Hilal diketemukan Sebelum Takbir dikumadangkan Sebelum Pembukaan Piala dunia disiarkan Sebelum Kick Off Piala dunia dimulai ,1.02E+18,,,in,"ÜT: -6.283794,106.732843",1,0,0,https://twitter.com/Pepih/status/1016165737541468160,38598471,Pepih
1.02E+18,Mon Jul 09 03:45:00 +0000 2018,1,@feixsproooouse_ @tubirfess Iya bener nonton final piala dunia di Rusia,1.02E+18,,glosshoya13,in,Milano(Indonesia),0,0,0,https://twitter.com/obby_h/status/1016166303810252800,390513793,obby_h
1.02E+18,Mon Jul 09 05:16:37 +0000 2018,0,@budimandjatmiko Lah semua kan dimulai di jaman SBY...termasuk piala dunia Rusia 2019 ,1.02E+18,,budimandjatmiko,in,BaLi Indonesia,0,0,0,https://twitter.com/Djat_mika/status/1016189356875235328,222015986,Djat_mika
1.02E+18,Mon Jul 09 05:25:29 +0000 2018,0,Sungguh kuingin menonton pembukaan piala dunia kemarin malam tapi apa daya susah sinyal di sini stasiun tv di rumah saya pun tidak ada yang menyiarkannya. Nantilah sampai Jakarta baru nonton di yutub saja. #curhat,1.02E+18,,,in,gak tau dimana,0,0,1,https://twitter.com/krisnaadiputro/status/1016191591025803265,1.01E+18,krisnaadiputro
1.02E+18,Mon Jul 09 05:33:16 +0000 2018,0,Selain pertandingannya salah satu hal yang gue tunggu di pildun atau euro adalah aksi2 suporter tiap negaranya. Waktu Euro 2016 di saat Inggris ama Rusia saling tubir fans Irlandia dan Swedia nyanyi 'Dancing Queen' bareng main bola bareng dll,1.02E+18,,,in,Palu sulteng,0,0,0,https://twitter.com/Barik_Tomanuruguay/status/1016193550021791744,282426593,Barik_Tomanuruguay
1.02E+18,Mon Jul 09 05:52:30 +0000 2018,0,@iskan_dahlan @DiswayDotId mereka akan diundang FIFA untuk hadir di final Piala Dunia 2018 di Rusia pak.,1.02E+18,,iskan_dahlan,in,Indonesia,0,1,0,https://twitter.com/yusufaka/status/1016198386800680961,214837855,yusufaka
1.02E+18,Mon Jul 09 07:48:15 +0000 2018,1,Piala Dunia tahun iki kakean VAR,1.02E+18,,,in,,0,0,0,https://twitter.com/Senggiaw/status/1016227515960999938,40818836,Senggiaw
1.02E+18,Mon Jul 09 08:52:07 +0000 2018,0,@rosaulip Gue pun berharap mereka selamat semua soalnya udah dapet undangan dr presiden FIFA nonton final pildun di rusia.,1.02E+18,,rlthingy2,in,since 2021,0,0,0,https://twitter.com/gorengmawut/status/1016243590706544647,1.01E+18,gorengmawut
1.02E+18,Mon Jul 09 09:05:41 +0000 2018,0,Dikit dikit VAR dikit dikit VAR gak seru nih piala dunia pakai VAR,1.02E+18,,,in,Buruguayndi,0,0,1,https://twitter.com/sociogeeks_/status/1016247004832231424,146365198,sociogeeks_
1.02E+18,Mon Jul 09 11:51:41 +0000 2018,0,Masih nunggu debut mohammed salah di pildun rusia.,1.02E+18,,,in,"Majene, Sulawesi Barat",0,0,0,https://twitter.com/Dude_Majene/status/1016288778137333760,7.56E+17,Dude_Majene
1.02E+18,Mon Jul 09 14:01:16 +0000 2018,0,Gw RUSIA.. Deh...# PILDUN,1.02E+18,,,in,,0,0,0,https://twitter.com/adhisnugroho/status/1016321389584736257,89619548,adhisnugroho
1.02E+18,Mon Jul 09 14:07:27 +0000 2018,0,Yas! Melihat performa jerman selama pildun rusia ini ya predicted lah kalo jerman gugur di fase grup.,1.02E+18,,,in,,0,0,0,https://twitter.com/Iswand9/status/1016322945017233409,1.02E+18,Iswand9
1.02E+18,Mon Jul 09 14:48:13 +0000 2018,0,Entah karena trans tv yang siarin atau stadion yang dipake Rusia sekarang keliatannya gak megah megah amat. Atmosfer pildun kali ini bener bener gak semeriah sebelumnya ya ,1.02E+18,,sabigaju,in,"DKI Jakarta, Indonesia",0,0,0,https://twitter.com/sabigaju/status/1016333204096049158,429741490,sabigaju
1.02E+18,Mon Jul 09 15:19:40 +0000 2018,0,Nnton piala dunia di kvision komentatornya singer. Yakali pildun disamain sama Rusia Got Talent?,1.02E+18,,,in,,0,1,0,https://twitter.com/ImamBesarr/status/1016341119351705600,100757436,ImamBesarr
1.02E+18,Mon Jul 09 17:29:41 +0000 2018,0,Ngeliat pembukaan piala dunia jadi teringat masa-masa angon beruang sama uncle Zhirkov di daerah Vladivostok. #WorldCup,1.02E+18,,,in,Yogyakarta,0,0,0,https://twitter.com/mkrohman/status/1016373841172430848,261486101,mkrohman
1.02E+18,Mon Jul 09 17:48:04 +0000 2018,3,Dengan ada nya VAR dan bergugurannya negara2 hebat atau langganan (min) semifinalis piala dunia menjadi bukti kl selama ini mereka diuntungkan keputusan wasit (?). Kebetulan kah?,1.02E+18,,,in,Jl. Gondosuli no. 27A Yogya,0,1,3,https://twitter.com/iradiojogja/status/1016378467678605317,71727134,iradiojogja
1.02E+18,Mon Jul 09 20:05:02 +0000 2018,0,@saididu Prof.... Apa ada hubungannya manuver TGB dengan Gagalnya Timnas Brazil melaju ke babak semifinal piala dunia 2018 Rusia ?,1.02E+18,,,in,"Jakarta Capital Region, Indone",0,0,0,https://twitter.com/meldianno/status/1016412934174490624,207144861,meldianno
1.02E+18,Mon Jul 09 23:42:00 +0000 2018,0,Gegara teknologi VAR Piala dunia bnyak pinaltinya.,1.02E+18,,,in,Supratman No.01 Bandung,0,0,0,https://twitter.com/hardrockfmbdg/status/1016467536479694849,82846394,hardrockfmbdg
1.01E+18,Mon Jun 18 00:08:19 +0000 2018,0,selalu bangga dengan asia semifinal piala dunia di rusia pun menyisakan satu-satunya wakil asia yaitu kro asia. #PepBall,1.01E+18,,,in,neverland,0,0,0,https://twitter.com/rickyhersah/status/1008501627878117376,177042562,rickyhersah
1.01E+18,Mon Jun 18 01:07:31 +0000 2018,0,@gadiiing Kok gak ke rusia aja bang nonton pildun,1.01E+18,,gadiiing,in,Malang-Denpasar,0,0,0,https://twitter.com/Derrysyah/status/1008516526838648832,246765714,Derrysyah
1.01E+18,Mon Jun 18 05:16:24 +0000 2018,0,Packing2 ronk mw ke RUSIA.hadiri acara pembukaan Piala Dunia !!!.,1.01E+18,,,in,Depok,0,0,0,https://twitter.com/barli_toro/status/1008579158727745536,429583201,barli_toro
1.01E+18,Mon Jun 18 10:13:46 +0000 2018,4,Baru ini nonton Piala Dunia baru tau kalo penyanyi soundtracknye pas malam pembukaan yaitu Robbie William. Biasanya bebulan2 sebelumnya uda tau siapa yang nyanyi. #PialaDuniaRasaEuro,1.01E+18,,,in,"DKI Jakarta, Indonesia",1,3,2,https://twitter.com/rossonerinewsid/status/1008653991599747074,423869974,rossonerinewsid
1.01E+18,Mon Jun 18 13:03:25 +0000 2018,1,Sejauh ini kelewat beberapa pertandingan Piala Dunia. Akhirnya cuma nonton tayangan ulangan udah macem wasit VAR.,1.01E+18,,,in,Jakarta,2,6,9,https://twitter.com/hedi/status/1008696687521509376,7934062,hedi
1.01E+18,Mon Jun 18 13:20:42 +0000 2018,0,VAR bikin piala dunia ga menarik,1.01E+18,,,in,"East Borneo, Samarinda",0,0,0,https://twitter.com/OyondDiavolo/status/1008701036536610816,2245054272,OyondDiavolo
1.01E+18,Mon Jun 18 13:21:26 +0000 2018,0,Pejuang keras memang sudah selayaknya mendapatkan kemenangan. Selamat Kroasia yang berhasil melaju ke babak final piala dunia. @pialaduniarusia,1.01E+18,,hazeemdin,in,Secret,0,0,0,https://twitter.com/hazeemdin/status/1008701219114635264,333973188,hazeemdin
1.01E+18,Mon Jun 18 13:21:42 +0000 2018,0,Teknologi VAR (video assistant referee) memungkinkan Piala Dunia tahun ini untuk mencatat rekor baru yakni penalti terbanyak dalam satu edisi. Turnamen dengan jumlah tendangan 12 pas terbanyak muncul pada penyelenggaraan 1990 1998 dan 2002. #FaktaBOLA #BOLASelasa,1.01E+18,,,in,Yogyakarta,0,0,0,https://twitter.com/ardiansagadrh/status/1008701286370295808,188491519,ardiansagadrh
1.01E+18,Mon Jun 18 13:21:47 +0000 2018,0,VAR again. Ga teges blas nih wasit piala dunia.,1.01E+18,,,in,,0,0,0,https://twitter.com/heruyaheru/status/1008701310172999683,55969790,heruyaheru
1.01E+18,Mon Jun 18 13:22:20 +0000 2018,1,var membuat piala dunia jd adil,1.01E+18,,,in,,0,1,0,https://twitter.com/ochidd/status/1008701448480157696,61166531,ochidd
1.01E+18,Mon Jun 18 13:23:16 +0000 2018,0,VAR di piala dunia mengurangi nilai keindahan sepakbola... Karena striker jadi terlalu manja dan sering jatuh.... ,1.01E+18,,,in,"West Borneo, Indonesia",0,0,0,https://twitter.com/TovanMuhammad/status/1008701682945933312,267640209,TovanMuhammad
1.01E+18,Mon Jun 18 13:23:44 +0000 2018,0,GARUDA BERTANYA ABAH SAMSON MENJAWAB Garuda: Bah. Kenapa ya sampai detik ini belum terdengar pemain Saudi Arabia takbiran atau meneriakkan Tumpas Komunis! Pada pemain Rusia di Pembukaan Piala Dunia? Abah Samson: Kan mereka semua agamanya sepakbola Gar SALAM OLAHRAG...,1.01E+18,,,in,Jogja || Tut Wuri Handayani,1,0,0,https://twitter.com/idhay21/status/1008701798616453120,84637090,idhay21
1.01E+18,Mon Jun 18 13:23:59 +0000 2018,0,VAR Sumber pinalti Piala Dunia tahun ini,1.01E+18,,,in,"fulham road, depan dikit.",0,0,0,https://twitter.com/_jefry26/status/1008701863317782530,1482893533,_jefry26
1.01E+18,Mon Jun 18 13:24:04 +0000 2018,0,Alhamdulilah di rusia lg Pildun jadi ga sepi2 amat di rumah.. Makasih @TRANSTV_CORP,1.01E+18,,,in,"ÜT: -7.783542,110.36903",0,0,0,https://twitter.com/bayuputranto19/status/1008701881932136448,70293976,bayuputranto19
1.01E+18,Mon Jun 18 13:24:13 +0000 2018,0,Sementara masih Rusia yang masih mendulang goal banyak di Pildun kali ini. Sudah cetak 8 goal coy..,1.01E+18,,,in,"Yogyakarta, Indonesia",0,0,0,https://twitter.com/rdsamin/status/1008701922457542657,281039802,rdsamin
1.01E+18,Mon Jun 18 13:24:49 +0000 2018,0,VAR mengganggu jalannya sepak bola :( padahal kalo ngga ada VAR bumbu bumbu kontroversi makin menarik dilihat di event sekelas piala dunia ini hehehe,1.01E+18,,,in,,0,0,0,https://twitter.com/Thieryaryadi/status/1008702071313334273,2372879725,Thieryaryadi
1.01E+18,Mon Jun 18 13:24:54 +0000 2018,2,Piala dunia di rusia adalah awal titik balik komunis menguasai dunia. putin tertawa,1.01E+18,,,in,Yk - Bali,1,2,0,https://twitter.com/coffeesprasso/status/1008702093534756865,8.45E+17,coffeesprasso
1.01E+18,Mon Jun 18 13:24:55 +0000 2018,0,Akhirnya setelah drama panjang Rusia berhasil menyingkirkan Spanyol. Fix pildun kali ini di isi negara yang ngga terduga yang lolos babak besar,1.01E+18,,,in,Indonesia,0,0,0,https://twitter.com/Vsetyaka/status/1008702097959858177,16991298,Vsetyaka
1.01E+18,Mon Jun 18 13:25:06 +0000 2018,0,Adanya teknologi VAR di pentas piala dunia kali ini membuatkan emosi dan kontroversi dalam dunia bolasepak sudah tidak berharga lagi. Bagi aku bolasepak yang dipenuhi kontroversi ni lagi menarik dan mampu memberikan suasana yang 'panas'.,1.01E+18,,,in,Ireland,0,0,0,https://twitter.com/rifrahman24/status/1008702144281624577,7.45E+17,rifrahman24
1.01E+18,Mon Jun 18 13:25:17 +0000 2018,0,Coba Paslon nomor 4 : Piala Dunia 2018 sudah menggunkan teknologi Video Assistant Referee (VAR). Wasit bisa melihat rekaman dari berbagai sudut multidimensi karena 3D saja tidak cukup apalagi hanya 2D. Terkesan jadul kan? #AsyikM3nang,1.01E+18,,,in,Jinju,0,1,0,https://twitter.com/faris_fathoni/status/1008702188242079744,122978152,faris_fathoni
1.01E+18,Mon Jun 18 13:25:34 +0000 2018,0,Enak nonton bola Piala Dunia 2018. Kesalahan wasit terus diminimalisir lewat VAR. Keindahan sepakbola makin kentara khasiatanya.,1.01E+18,,,in,cari aja di google,0,0,0,https://twitter.com/Ikhsan_AAA/status/1008702260434518016,247788888,Ikhsan_AAA
1.01E+18,Mon Jun 18 13:25:38 +0000 2018,1,Di piala dunia rusia jago sy 2 #brasil &amp; #jerman semoga mereka ada di final #PialaDunia2018,1.01E+18,,,in,madiun,0,0,0,https://twitter.com/aryasalokabuana/status/1008702276360257536,594405107,aryasalokabuana
1.01E+18,Mon Jun 18 13:26:50 +0000 2018,0,@MafiaWasit gak seru SU gawe VAR barang piala dunia sak iki.,1.01E+18,,MafiaWasit,in,Surabaya,0,0,0,https://twitter.com/ilul81/status/1008702579792961537,288605869,ilul81
1.01E+18,Mon Jun 18 13:27:49 +0000 2018,0,8 Besar Piala Dunia 2018: prancis uruguayguay Rusia Kroasia Brasil Belgia Swedia dan Inggris. Ada empat tim mantan juara dan empat tim yang berburuguay gelar pertama. Akankah muncul juara baru?,1.01E+18,,,in,Penajam Paser Utara,0,0,0,https://twitter.com/mystingray91/status/1008702827793793025,2232674214,mystingray91
1.01E+18,Mon Jun 18 13:28:44 +0000 2018,0,VAR adalah pemain terbaik piala dunia kali ini,1.01E+18,,,in,"Morowali, Sulawesi Tengah",0,0,0,https://twitter.com/Erick_Pengambu/status/1008703058476347393,2332939410,Erick_Pengambu
1.01E+18,Mon Jun 18 13:29:38 +0000 2018,0,Sudah dimulai Opening Ceremony Piala Dunia 2018 #WorldCup,1.01E+18,,,in,Negara Bekas Jajahan Belanda,0,0,0,https://twitter.com/amsirakh/status/1008703285484613633,378837172,amsirakh
1.01E+18,Mon Jun 18 13:32:09 +0000 2018,0,#2beer untuk teman2 penggemar bola bagaimana pendapat kalian terhadap penggunaan Video Assistant Referee (VAR) di Piala Dunia ini ?,1.01E+18,,,in,,0,8,0,https://twitter.com/tubirfess/status/1008703917578784768,8.66E+17,tubirfess
1.01E+18,Mon Jun 18 13:37:39 +0000 2018,0,Piala dunia macam apa ini Italy n Belanda gak lolos kualifikasi Jerman gugur di fase grup Argentina n Spanyol gak lolos babak 8 besar. Ditambah pake teknologi VAR segala Pildun terburuguayk ,1.01E+18,,,in,,0,0,0,https://twitter.com/Rocky_Prastama/status/1008705300323491840,255810229,Rocky_Prastama
1.01E+18,Mon Jun 18 13:39:17 +0000 2018,0,KALIAN TERLALU SIBUK BERTAKBIR DAN BERMAAFAN SAMPAI KALIAN LUPA PEMBUKAAN PIALA DUNIA ALLAHU AKBAR WALILLAHIL HAMDU,1.01E+18,,,in,In your mind,0,0,0,https://twitter.com/kobopop/status/1008705713223360512,63451553,kobopop
1.01E+18,Mon Jun 18 13:39:30 +0000 2018,0,Pembukaan piala dunia,1.01E+18,,,in,Jakarta Capital Region,0,0,0,https://twitter.com/Luthfianggaraa/status/1008705768407699456,120412482,Luthfianggaraa
1.01E+18,Mon Jun 18 13:43:02 +0000 2018,1,Wasit piala dunia bentar-bentar liat VAR. Sekalian ajah main ke Bioskop. -_-,1.01E+18,,,in,Sumedang-Jawa Barat-Indonesia,0,0,0,https://twitter.com/ermitriaji/status/1008706656274771969,225723957,ermitriaji
1.01E+18,Mon Jun 18 13:43:13 +0000 2018,0,apa cuma w yang ngerasa piala dunia kali ini banyak bet drama di kotak penalti grgr VAR?,1.01E+18,,,in,"Blitar, Jawa Timur",0,0,0,https://twitter.com/rissonn/status/1008706704735793152,354630024,rissonn
1.01E+18,Mon Jun 18 13:47:07 +0000 2018,0,@FootballTribeID Semenjak ada VAR piala dunia jd banyak pinalti nya,1.01E+18,,FootballTribeID,in,Rahim Ibu,0,0,0,https://twitter.com/febrykedua_/status/1008707682843234304,405416146,febrykedua_
1.01E+18,Mon Jun 18 13:53:06 +0000 2018,0,woiiii ASIA di Pildun bukan Korsel aja keles. RUSIA juga ASIA utara!!!!,1.01E+18,,,in,KULON PROGO,0,0,0,https://twitter.com/dwinuryanto_/status/1008709189487620097,406709164,dwinuryanto_
1.01E+18,Mon Jun 18 13:53:28 +0000 2018,0,Piala dunia udh 8 bsr jd aku mau jagoin prancis apa rusia mit ,1.01E+18,,,in,"Pungging, Indonesia",0,0,0,https://twitter.com/Luki11a/status/1008709284161511426,2411359632,Luki11a
1.01E+18,Mon Jun 18 13:53:57 +0000 2018,0,@Bolanet PIALA DUNIA WAGU PAKAI VAR,1.01E+18,,Bolanet,in,,0,0,0,https://twitter.com/lihunyuk/status/1008709402138775552,363580356,lihunyuk
1.01E+18,Mon Jun 18 13:54:35 +0000 2018,0,mimpi yang sungguh absurd masa final piala dunia Mexico vs Rusia . terus yang jadi juara Rusia #WorldCup,1.01E+18,,,in,masih di area wifi,0,0,0,https://twitter.com/arsenal_areaa/status/1008709564013821952,7.70E+17,arsenal_areaa
1.01E+18,Mon Jun 18 13:55:24 +0000 2018,0,Berkibarlah Brasil di piala dunia 2018 di rusia. Bintang 5 besok pindah bintang 6. 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,1.01E+18,,,in,Depok-Bandung,0,0,0,https://twitter.com/fadilkus/status/1008709770520326151,276496472,fadilkus
1.01E+18,Mon Jun 18 13:57:06 +0000 2018,0,Piala dunia pembukaan e takbiran. Mantap jiwa,1.01E+18,,,in,Blitar - Malang,0,1,0,https://twitter.com/manusiakerupuk/status/1008710195181023234,492108463,manusiakerupuk
1.01E+18,Mon Jun 18 13:57:16 +0000 2018,1,Penggunaan VAR dalam Piala Dunia kali ini mengurangi spontanitas dan emosi serta intuisi para supporter wasit dan terlebih pemain...,1.01E+18,,,in,"Yogyakarta, Indonesia",1,0,2,https://twitter.com/Nugroho11Eko/status/1008710240295006208,1226405322,Nugroho11Eko
1.01E+18,Mon Jun 18 13:59:50 +0000 2018,0,@infosuporter Piala Dunia tahun ini gue baru nonton Russia vs Arab itu jg cma 30mnt abis itu ga nnton lg males teknologi nya bkin ga ada drama...,1.01E+18,,infosuporter,in,,0,0,0,https://twitter.com/QQadhafi/status/1008710886721114113,3230161142,QQadhafi
1.01E+18,Mon Jun 18 14:02:04 +0000 2018,0,Pemain timnas Spanyol Andres Iniesta mengonfirmasi bahwa akan pensiun dari timnas setelah kalah dari Rusia di babak 16 besar Piala Dunia. Di level kalaub dia sudah memutuskan untuk meninggalkan Barcelona dan akan bermain untuk kalaub Liga Jepang musim mendatang #DnJ #hardrockfmsby,1.01E+18,,,in,"Kuantan, Pahang",0,0,0,https://twitter.com/H_Aiqal/status/1008711444903313408,609786005,H_Aiqal
1.01E+18,Mon Jun 18 14:02:50 +0000 2018,0,Sengaja diadakan perlawanan antara Malaysia dgn Fiji pd musim Piala Dunia ini bg memberi 'mood' acah2 bermain Piala Dunia. Dan pasukan sorak Malaysia boleh dah dicalon antara trbaik di dunia. Benda yang diaorg sorak sgt aku tak tau. Kalah penyokong yang ada kat Rusia skrg ni.,1.01E+18,,,in,Kudus - Semarang,0,0,0,https://twitter.com/faisalrosanto/status/1008711641003843585,73484895,faisalrosanto
1.01E+18,Mon Jun 18 14:04:32 +0000 2018,0,@Gilang_Mahesa Penggunaan VAR di Seri A lebih bagus daripada di piala dunia.,1.01E+18,,giIangmahesa,in,Tanah Jawi,0,0,0,https://twitter.com/Mandiri09/status/1008712068353032192,273388185,Mandiri09
1.01E+18,Mon Jun 18 14:05:11 +0000 2018,0,Yang ingin menyaksikan Pembukaan piala Dunia 2018 antara Russia vs Saudi Arabia merapat kerumah.,1.01E+18,,,in,didekat rumah huslan,0,1,0,https://twitter.com/riskoris/status/1008712231716962304,248729011,riskoris
1.01E+18,Mon Jun 18 14:09:04 +0000 2018,0,Piala dunia Rusia 2018 susah di tebak kayak aku.. eh,1.01E+18,,,in,Sosial Media Lampung,0,0,0,https://twitter.com/TuitLampung/status/1008713207471460352,905151366,TuitLampung
1.01E+18,Mon Jun 18 14:09:26 +0000 2018,0,Kerabat saya ini enak sekali ya sudah mengelilingi 50 negara dan besok pergi ke Rusia untuk menonton piala dunia. Semoga saya bisa menyusul suatu saat hehe:),1.01E+18,,,in,Jakarta,0,0,0,https://twitter.com/theariefbudiman/status/1008713302401150976,225840811,theariefbudiman
1.01E+18,Mon Jun 18 14:18:42 +0000 2018,1,Piala Dunia tahun ini banyak pinalti krn ada bantuan VAR tentunya banyak yang bilang pertandingan tdk seru kalau ada pinalti solusinya mungkin daerah kotak pinalti bisa diperkecil ,1.01E+18,,,in,"Sukoharjo, Central Java",0,0,0,https://twitter.com/mustajib9/status/1008715631263297536,1406690658,mustajib9
1.01E+18,Mon Jun 18 14:25:21 +0000 2018,0,Pistocchi: Diantara banyak hasil dari kerja Luciano Spalletti terselip sosok Marcelo Brozovic yang menjadi simbol kebangkitan. Pada Februari lalu kita masih ingat dirinya mendapat siulan dan ejekan dari fans di San Siro. Sekarang ia berada di final Piala Dunia Rusia 2018 ,1.01E+18,,,in,Bogor - Indonesia,0,2,0,https://twitter.com/bodashideung/status/1008717307319742470,2492974780,bodashideung
1.01E+18,Mon Jun 18 14:25:38 +0000 2018,0,Timnas Belgia berhasil lolos ke perempat final Piala Dunia 2018 usai mengalahkan Jepang dengan skor 3-2 pada babak 16 besar di Rostov Arena Rusia dini hari tadi. #MostUpdate1058,1.01E+18,,,in,"Jakarta Selatan, DKI Jakarta",0,0,0,https://twitter.com/agilmugi/status/1008717375594565632,88209594,agilmugi
1.01E+18,Mon Jun 18 14:30:28 +0000 2018,0,@theresja Spanyol memulangkan rusia dr pildun rusia gitu bukan?,1.01E+18,,TheReds_Indo,in,,0,0,0,https://twitter.com/yudhikferdhi/status/1008718593591132161,486595616,yudhikferdhi
1.01E+18,Mon Jun 18 14:39:11 +0000 2018,0,Apa perlu aku jadi VAR di Piala Dunia supaya setiap ucapannya didengerin kamu? :(,1.01E+18,,,in,"ÜT: -6.4084088,106.8516728",0,0,0,https://twitter.com/SuryaBendoel/status/1008720786725597185,187231009,SuryaBendoel
1.01E+18,Mon Jun 18 14:41:07 +0000 2018,0,Yang selalu kejadian di stadion mana pun selama Piala Dunia. Dalam satu titik di tiap pertandingan gak tentu kapan tiba2 penonton lokal Rusia akan berdiri dan ngechant bareng ROS-SI-YA! Di partai Inggris - Panama ini baru aja di menit 74,1.01E+18,,,in,Buana Panca Tengah,0,0,0,https://twitter.com/ihnalfmuh/status/1008721273189326849,94039779,ihnalfmuh
1.01E+18,Mon Jun 18 15:00:54 +0000 2018,0,Piala Dunia selalu banyak drama dan hampir semuanya adalah drama positif yang berkesan dan patut dikenang suatu hari nanti. Berkat VAR bisa dibilang tidak ada drama yang negatif (memihak satu tim gol ini itu) atau menyakitkan terjadi hingga saat ini. Semua terasa lebih adil.,1.01E+18,,,in,"Los Angeles, CA",0,0,0,https://twitter.com/bajey/status/1008726254088962048,36022671,bajey
1.01E+18,Mon Jun 18 15:01:01 +0000 2018,0,Piala dunia pakek VAR kok jadi.....,1.01E+18,,,in,Indonesia Raya,1,0,0,https://twitter.com/yho_bintang/status/1008726281670746112,1003916102,yho_bintang
1.01E+18,Mon Jun 18 15:18:15 +0000 2018,1,tim2 besar tersingkir di piala dunia 2018 rusia. adakah kejutan lagi di piala dunia 2018,1.01E+18,,,in,"Batang, Jateng, Indonesia",0,0,0,https://twitter.com/iqbal_amrullah/status/1008730616915849216,68944908,iqbal_amrullah
1.01E+18,Mon Jun 18 15:21:21 +0000 2018,0,EXO-POWER cocok di putar di Piala Dunia Rusia soalnya bisa menambah semangat #FIFAxEXOPower #FIFAxEXOPower #FIFAxEXOPower #FIFAxEXOPower #FIFAxEXOPower #FIFAxEXOPower #FIFAxEXOPower #FIFAxEXOPower #FIFAxEXOPower #FIFAxEXOPower,1.01E+18,,,in,,0,0,0,https://twitter.com/rashedhannan/status/1008731398096613376,89978281,rashedhannan
1.01E+18,Mon Jun 18 15:25:23 +0000 2018,0,Kirain liga 1 gojek. Gak taunya kroasia vs inggris di pildun rusia.,1.01E+18,,,in,Kota Jayapura,0,0,0,https://twitter.com/Md72Joe/status/1008732415693471744,9.15E+17,Md72Joe
1.01E+18,Mon Jun 18 15:49:48 +0000 2018,0,Si Cheryshef nomor 6 Rusia ini emang pemain paling menonjol di squadnya selama piala dunia 2018.,1.01E+18,,,in,"Jakarta Timur, DKI Jakarta",0,1,0,https://twitter.com/MRCNK23/status/1008738560323694592,196424448,MRCNK23
1.01E+18,Mon Jun 18 17:51:13 +0000 2018,0,hal terbrengsek bulan ini ikut 2 arisan pildun satu di kantor dapet kroasia dua di tongkrongan dapet rusia ku cuma bisa ,1.01E+18,,,in,Jakarta - Indonesia,0,0,3,https://twitter.com/EsiJuntak/status/1008769112175083520,63461730,EsiJuntak
1.01E+18,Mon Jun 18 18:34:53 +0000 2018,0,Piala Dunia 2018 resmi dibuka dengan Opening Ceremony uang sangat meriah + laga pembuka antara tuan rumah Rusia 5-0 Arab Saudi... #Chelsea #ktbffh #foreverblue #weareblues #iamblue,1.01E+18,,,in,#Surabaya #Bali,0,0,0,https://twitter.com/Asmuni45/status/1008780104904859648,263530673,Asmuni45
1.01E+18,Mon Jun 18 19:51:01 +0000 2018,0,Selama nonton pildun rusia.... Cuma Kroasia yang maen'y konsisten sampai prtandingan k'2... Tinggal liat Inggris Jerman Brazil,1.01E+18,,,in,Aceh Tamiang,0,0,0,https://twitter.com/nandamilanello1/status/1008799263495577602,9.71E+17,nandamilanello1
1.01E+18,Mon Jun 18 20:25:29 +0000 2018,0,Piala dunia di rusia kali ini to Juara 3 dan 4 di pung hadiah biskuit nanas deng susu cap nona saja ,1.01E+18,,,in,Indonesia,0,0,0,https://twitter.com/azizialmajid/status/1008807937865895936,53011121,azizialmajid
1.01E+18,Mon Jun 18 23:42:17 +0000 2018,3,Piala Dunia 1966 INGGRIS 1. INGGRIS 2. JERMAN 3. PORTUGAL 4. RUSIA Piala Dunia 2018 ??????,1.01E+18,,,in,IndONEsia,0,0,1,https://twitter.com/ydhsprst/status/1008857464798756864,1667528508,ydhsprst
